id,Month,Day,Year,Hour,Minute,Second
30622886,December,2,2010,01,45,02
12502528,May,21,2013,20,50,03
37640314,August,22,2012,20,29,18
79528426,March,24,2011,04,01,01
88056722,May,11,2011,09,09,43
27654373,July,30,2012,11,01,26
30056150,November,23,2010,02,49,47
2196956,April,5,2011,10,39,22
92723285,March,10,2011,20,59,24
36529887,January,9,2013,16,01,50
71483198,August,20,2012,13,12,29
7397478,September,8,2011,18,27,26
26295982,October,16,2013,09,37,22
4296616,January,30,2012,07,24,08
64734010,March,29,2012,16,38,00
24517935,March,22,2012,17,08,30
10816575,June,23,2013,22,00,00
38833589,July,23,2010,20,29,46
16956333,March,23,2011,10,27,25
38167742,March,18,2013,20,46,59
80736025,July,22,2010,16,37,27
60136106,October,14,2013,12,48,23
54148993,April,25,2011,10,18,47
57542031,March,21,2013,09,47,34
67945366,March,30,2013,04,01,01
11752070,June,1,2011,22,32,47
93192881,August,16,2011,04,00,01
48750944,May,19,2011,06,47,48
42343318,August,7,2011,23,01,03
84964180,March,16,2011,04,01,44
1964683,April,2,2012,15,40,33
43352879,November,20,2013,00,34,30
96751258,April,23,2013,21,02,51
24162610,August,22,2011,12,39,22
88664784,November,19,2010,21,29,33
42999884,June,6,2012,11,00,01
95928940,February,24,2013,17,00,00
12299282,May,30,2011,17,08,46
39026552,December,19,2012,17,36,43
87184378,October,3,2011,23,07,30
39287612,May,1,2013,20,36,31
72229291,January,4,2012,01,57,03
23167274,March,11,2011,06,21,28
84520730,May,25,2013,04,00,01
44779771,November,25,2013,17,26,38
24044080,February,8,2013,05,00,01
73942476,July,2,2013,12,31,48
4719809,May,16,2012,03,40,50
54861022,September,4,2013,12,51,57
28317409,January,23,2013,23,01,00
15380646,March,13,2013,20,08,03
40377797,April,11,2012,20,25,33
3984720,September,28,2010,20,41,57
1198472,October,25,2012,15,51,52
75870917,June,15,2012,07,47,23
34355949,July,20,2011,04,01,01
67494634,April,17,2011,23,00,00
56335101,September,20,2013,20,34,15
65570983,May,22,2013,04,00,01
39798809,May,15,2012,20,40,27
91444592,August,19,2011,00,00,10
98511287,September,22,2010,19,19,41
1634473,September,6,2012,09,44,12
5685327,March,31,2011,20,30,13
21727709,May,8,2013,14,52,22
616425,March,8,2012,13,22,43
65026372,July,3,2012,17,44,35
75336908,February,10,2011,09,24,10
59107525,March,9,2011,00,18,53
63516200,February,21,2013,09,30,01
33350934,August,8,2012,23,19,40
18017059,September,27,2011,10,36,47
10741965,March,24,2011,20,17,42
71160167,August,21,2012,13,53,36
48616124,May,8,2013,17,14,48
79524612,July,1,2011,19,46,01
83189979,September,3,2013,23,00,00
31235564,October,26,2012,20,18,32
35035962,September,10,2012,20,36,39
86118786,January,11,2012,09,41,30
9389663,March,22,2012,13,30,35
19122280,January,14,2013,12,09,07
98896280,February,20,2013,22,11,46
52633252,March,13,2013,20,56,39
57177577,June,6,2013,23,07,33
45186568,June,23,2010,20,56,20
34606478,January,26,2012,00,59,54
18516109,November,20,2013,05,30,08
47571773,May,15,2012,20,16,14
95026551,October,4,2012,13,24,39
18739025,April,23,2012,23,45,02
6527480,January,25,2013,16,53,28
22491234,April,25,2012,19,22,46
28340402,July,1,2013,04,01,01
46439085,August,9,2013,17,02,28
28031079,February,13,2013,22,42,14
3458848,August,29,2012,22,14,23
779271,July,30,2013,16,10,49
57362462,June,13,2011,07,01,00
79438837,February,16,2011,21,40,02
33506252,March,16,2012,04,01,01
6367600,September,17,2013,23,26,27
43889976,September,7,2011,21,49,13
47305978,October,23,2013,15,12,13
84227995,July,11,2013,10,57,31
56350766,December,21,2012,17,48,25
71927010,November,28,2012,21,18,32
11728402,September,11,2013,20,55,26
68267082,July,19,2013,13,57,12
3364996,February,16,2012,21,37,55
44071541,May,3,2013,14,24,34
84102521,September,6,2012,22,13,28
98102367,February,15,2012,21,55,45
29663540,June,9,2013,04,00,01
44237833,May,23,2012,21,04,18
74639830,January,31,2012,00,19,47
82945787,December,21,2012,19,08,00
90152561,July,26,2011,15,55,05
28167122,May,22,2013,10,29,54
9355076,April,16,2011,04,01,00
42931957,June,19,2012,15,59,44
85413850,September,29,2013,22,01,00
79055794,July,30,2013,18,51,04
65603396,October,8,2010,00,57,07
34599564,December,16,2010,21,00,00
78703479,August,20,2013,14,40,11
82378127,November,22,2013,22,23,48
36074745,September,20,2011,18,45,00
23298090,August,30,2013,15,43,39
42515917,January,6,2012,00,02,25
24799681,May,15,2013,14,45,14
34200682,December,7,2011,03,18,55
85901324,November,3,2010,20,00,56
2669355,April,18,2012,17,57,49
60353218,August,6,2013,17,53,06
58694457,February,8,2012,03,07,49
42981164,February,5,2013,20,29,51
35736959,September,19,2012,11,17,46
7017499,July,27,2011,23,16,36
72481802,January,26,2012,11,42,49
66649655,December,20,2012,22,02,27
98368155,January,31,2013,10,37,49
63039741,February,8,2012,23,00,32
3805570,October,1,2011,01,03,20
59769924,October,25,2013,08,32,48
32362632,December,10,2012,22,57,48
22046210,September,26,2013,20,33,57
66248815,July,25,2012,20,48,03
92051531,June,12,2012,04,01,00
78179394,June,27,2012,16,36,16
71885789,October,19,2012,21,18,52
95155555,November,18,2013,21,50,39
3193355,December,13,2011,00,00,00
60450301,July,14,2010,20,23,56
88756370,November,27,2012,23,01,00
22700567,April,26,2011,11,01,45
53732168,July,18,2013,22,15,49
63295427,March,6,2012,05,01,01
84414538,December,13,2011,19,59,18
75961324,September,4,2012,15,01,00
70035732,July,24,2010,00,07,54
49490083,March,22,2011,21,00,23
98690181,April,27,2012,23,10,42
53782639,June,30,2010,23,23,28
42384514,June,9,2011,15,06,51
22831929,July,17,2012,11,01,01
72960705,August,26,2013,20,48,34
39595609,May,9,2011,03,59,33
59270095,June,15,2013,14,24,59
4372595,February,13,2013,05,01,00
61651578,May,24,2013,11,02,24
26831707,February,9,2013,01,59,45
61764363,December,13,2010,22,26,20
43361920,October,15,2013,14,25,36
14337644,April,20,2012,20,04,55
86702872,July,26,2013,21,39,57
81495341,March,2,2011,07,46,45
27043745,August,5,2011,07,02,48
24446616,June,15,2012,12,59,45
13800339,April,27,2012,08,33,15
81783405,April,27,2012,17,20,41
93308345,April,3,2012,15,54,33
89785129,July,23,2010,15,33,07
78440297,September,3,2013,19,10,15
53773976,June,12,2013,20,58,20
37621955,September,6,2013,20,19,53
80790093,July,31,2013,17,32,54
47537629,March,29,2013,15,20,17
17447063,May,22,2013,20,00,00
14645120,April,9,2011,15,16,13
26614071,November,17,2010,22,48,40
65528056,February,19,2013,21,45,40
10351910,September,23,2010,14,40,56
31064673,September,21,2011,20,17,35
82094382,November,21,2013,08,58,44
32189450,October,7,2011,15,50,00
77979335,November,13,2013,22,02,51
48713014,October,25,2013,20,13,27
21826479,December,18,2012,18,30,20
68482221,September,11,2013,14,54,57
46702410,April,4,2013,07,30,00
75977437,May,16,2013,04,01,00
67092549,June,2,2011,17,42,50
1564271,August,23,2013,20,25,23
99066213,April,20,2012,20,20,01
98449995,October,17,2012,01,14,04
55643196,May,9,2012,20,05,29
37018631,June,25,2013,16,17,27
78381000,July,26,2012,11,13,05
3540943,August,3,2012,20,24,49
89717628,October,15,2012,09,45,50
55255744,June,9,2013,19,33,07
46715924,January,19,2012,12,00,02
36129397,December,18,2012,22,01,43
11248664,June,7,2012,20,21,00
20697510,April,2,2012,04,01,00
97366125,June,20,2013,21,05,54
66744918,September,9,2013,21,05,55
10819580,February,11,2011,15,04,50
78238758,November,8,2012,16,55,40
38917822,April,9,2013,04,37,00
5165227,June,14,2012,20,21,52
31100756,October,1,2013,21,19,21
19221568,September,22,2011,07,14,50
32166156,July,22,2010,11,01,01
72178663,August,4,2011,11,01,01
11025211,September,21,2012,16,05,46
94954890,February,27,2012,00,11,27
36386586,April,21,2011,20,11,15
54144584,October,21,2013,23,29,59
16440063,July,23,2010,21,03,37
22039320,October,28,2013,00,01,00
51777717,December,1,2010,21,57,43
80196924,June,7,2013,19,03,08
77465788,February,15,2012,05,01,01
7631979,July,19,2011,21,16,26
91112064,October,22,2013,11,41,22
44230008,May,31,2012,20,34,34
57170021,September,30,2010,03,17,51
94133088,December,6,2011,12,37,05
21441319,June,14,2012,11,01,01
95120091,November,9,2012,00,40,36
52605025,April,12,2012,21,37,50
61353551,September,5,2012,23,55,27
88394568,September,29,2010,04,01,37
82091546,November,27,2012,19,44,50
66727095,March,30,2012,19,00,00
25645530,April,13,2012,23,02,43
46815469,September,4,2013,11,01,01
52740559,June,23,2012,04,00,00
38371219,June,14,2013,20,34,05
12292818,July,24,2011,21,00,00
843047,July,15,2013,20,11,11
65283236,May,23,2011,11,01,01
36046261,August,12,2013,09,50,21
36808108,August,10,2012,21,30,58
20038373,February,1,2013,11,52,59
93437468,November,24,2010,04,19,38
27089626,November,8,2013,16,24,58
48712256,June,7,2012,04,01,07
90976783,October,21,2012,04,01,53
84665175,July,18,2013,14,06,12
88555773,May,29,2013,12,19,05
25719871,May,29,2011,23,00,01
55789980,April,16,2012,13,43,49
97969414,January,3,2013,12,00,00
31897827,January,20,2012,21,36,27
7209501,June,14,2013,21,00,25
94853218,July,30,2013,20,05,20
4823188,June,22,2010,18,56,55
65048635,September,22,2010,20,27,44
48659381,June,25,2012,20,30,24
23512714,December,21,2011,05,01,00
14689516,January,23,2013,05,00,35
98069432,February,24,2012,19,35,10
16065158,June,4,2012,11,00,00
59823940,August,30,2011,20,27,49
457810,September,21,2011,20,34,44
13914436,March,9,2013,07,01,44
77772531,July,9,2013,20,07,49
96646010,September,19,2013,21,00,00
73678521,July,24,2012,07,27,34
58083931,June,24,2011,18,30,00
37378742,September,3,2013,09,29,25
80127885,December,22,2010,17,07,53
2949708,March,1,2013,03,19,16
51925274,July,19,2013,22,23,21
42484311,July,19,2013,04,00,00
83228063,July,12,2011,19,56,18
10371122,March,30,2012,21,02,37
10845566,January,12,2012,18,30,00
32151477,August,6,2013,23,33,22
94109789,December,6,2011,05,00,30
10963974,December,18,2010,00,00,01
75165289,October,14,2010,23,21,08
42538440,November,30,2012,14,38,29
70960925,May,20,2013,20,55,26
13206202,December,21,2010,22,23,34
26210724,March,29,2012,13,02,24
32035603,August,30,2013,07,28,23
73213653,August,5,2011,11,01,01
18873493,May,15,2013,11,32,32
18102792,April,28,2011,18,43,41
10690686,June,7,2011,22,29,39
13878058,January,21,2013,14,18,48
91837400,June,10,2013,00,17,54
88297721,June,15,2010,20,31,07
45396611,September,6,2012,06,06,51
81510106,August,15,2013,23,15,39
59436001,November,12,2012,21,46,40
67636914,July,26,2011,08,09,17
83451337,September,5,2013,17,06,58
46494689,May,20,2011,19,28,49
91312504,October,5,2011,21,19,38
6153940,June,24,2010,20,12,23
47933987,February,7,2013,23,10,44
29068696,May,12,2011,19,16,16
97396438,June,28,2011,04,01,00
99244661,June,21,2013,10,00,30
28547211,September,3,2013,20,37,58
48476194,July,19,2013,21,59,53
1478031,September,26,2011,21,51,06
73855706,March,6,2012,21,15,42
40204741,October,25,2012,16,54,40
73671851,September,6,2013,20,09,44
39114474,November,29,2011,18,08,34
86945268,November,15,2013,07,25,17
95316434,July,23,2012,13,49,19
73680443,October,4,2010,13,38,04
61449718,February,20,2013,13,42,15
2570181,November,12,2012,14,34,11
74022621,November,6,2010,01,37,55
67032837,January,19,2012,18,54,45
54219184,December,18,2012,08,51,02
34200427,February,7,2013,15,22,25
31003124,February,13,2013,22,11,42
35894059,July,1,2011,16,18,13
2473562,March,21,2011,20,04,57
74958987,May,10,2011,02,32,45
30055716,December,17,2012,19,41,19
63859902,March,20,2012,10,03,49
17577967,September,27,2010,01,00,00
95539692,February,7,2013,21,47,30
7768395,May,15,2013,04,41,35
44673171,July,28,2011,07,16,49
21591073,August,2,2010,20,29,44
64243258,September,4,2013,13,00,00
2962533,November,11,2010,12,04,12
62009905,January,29,2013,19,40,50
33643398,March,21,2011,11,01,01
70258933,February,22,2011,05,01,00
57990280,March,29,2011,17,31,33
19482957,October,10,2012,07,28,54
1846667,July,24,2012,23,26,20
62141716,September,23,2010,15,13,24
71143195,June,4,2012,17,15,00
50038652,September,21,2012,08,59,51
58501653,January,10,2012,22,00,45
70337579,January,8,2013,12,00,01
98509176,October,12,2012,20,07,06
75268607,July,19,2013,07,57,51
26552959,October,13,2012,04,01,01
56565068,January,25,2013,21,31,52
59245361,October,25,2012,00,22,56
42839393,April,29,2013,23,01,00
45561412,September,18,2012,23,00,01
97853916,May,10,2011,20,31,21
41721557,December,2,2010,16,12,05
28566941,June,20,2011,13,05,10
63458529,September,25,2013,19,13,59
66275687,September,26,2013,09,05,00
86028897,July,31,2012,04,01,01
78696958,September,27,2013,20,29,05
52786636,April,28,2011,12,24,27
48196345,July,31,2012,15,37,17
90495620,October,18,2011,20,17,58
37542598,June,19,2012,06,24,31
21292753,August,25,2011,20,59,11
64738644,October,31,2012,04,01,00
82353205,June,26,2012,12,47,35
48618907,June,18,2013,20,16,07
89545798,December,19,2012,05,01,00
78529269,June,2,2011,00,55,24
1894963,November,19,2012,19,45,18
29966461,January,19,2012,22,12,48
27502745,April,6,2011,19,14,30
89533193,May,25,2011,13,44,20
60908621,March,20,2012,14,06,14
47362705,August,31,2011,11,00,01
3389568,September,12,2012,16,32,48
20550125,October,14,2011,20,31,00
93039006,November,16,2012,17,54,46
23224361,March,28,2013,22,00,47
93010017,August,21,2012,13,38,44
68219356,July,22,2011,06,09,07
53093312,October,26,2012,06,31,40
20444293,January,19,2012,21,49,40
96649680,June,27,2012,12,08,15
91525687,April,20,2011,07,35,59
74308254,May,9,2011,04,01,00
19597909,July,25,2012,12,09,01
34083432,August,15,2011,20,58,03
77187816,April,14,2013,23,49,51
2006303,December,12,2012,00,53,41
58672445,April,4,2011,23,00,00
12378351,February,26,2013,12,01,01
64566859,May,9,2012,07,25,10
72011729,February,17,2012,00,00,00
91804579,August,8,2013,20,45,23
92213696,December,28,2012,14,00,35
24645974,March,22,2012,11,01,01
34415616,March,17,2011,20,00,00
35002969,August,10,2011,20,33,45
20530204,October,22,2012,15,58,06
47454753,August,20,2011,04,00,07
49736284,March,30,2012,19,20,43
82308389,March,23,2012,22,48,27
94207209,February,27,2013,05,01,00
16254039,June,15,2012,20,45,31
78856461,June,13,2012,20,32,59
21856064,May,4,2013,17,03,10
14885286,September,26,2013,17,35,11
71459953,July,5,2012,15,17,23
88384204,May,23,2013,02,55,38
77396691,July,9,2013,13,54,53
56007688,May,9,2013,20,20,22
89144506,July,19,2013,20,16,45
69101821,January,7,2013,13,50,00
4365203,May,18,2011,20,33,11
9895894,October,23,2013,08,57,51
53367423,December,6,2012,14,48,10
62953233,April,21,2011,15,57,27
11402237,December,10,2011,00,01,13
16489712,January,23,2012,11,52,03
84138345,September,26,2011,09,44,31
41694541,July,29,2010,20,17,48
8876949,December,18,2012,19,33,56
5666822,March,4,2013,21,15,56
49254043,October,20,2011,08,52,20
30705055,September,2,2011,10,56,23
6431030,June,27,2011,20,39,14
97295037,October,31,2012,17,08,40
3982393,August,5,2011,16,01,30
61293863,April,29,2013,21,08,35
2542614,July,29,2010,20,43,22
7373619,August,21,2013,20,20,20
72830856,January,22,2013,21,36,40
23909451,October,3,2011,03,33,34
67169586,March,14,2012,16,44,10
26220521,April,18,2011,15,44,07
30135946,August,28,2012,20,08,07
96360409,October,22,2012,06,56,15
71464953,February,11,2011,21,53,56
7086289,March,30,2011,13,39,26
94487001,August,14,2013,18,02,22
21271402,August,24,2013,04,01,00
50807523,July,5,2011,02,37,24
32951958,April,25,2011,20,38,27
49200638,December,16,2011,12,40,07
80270055,November,21,2012,17,02,58
98932547,June,25,2012,21,08,34
85001156,October,9,2013,15,22,37
94329066,May,13,2011,11,32,52
10741857,July,12,2010,17,43,17
40202461,October,6,2010,21,30,40
78947336,October,18,2011,18,50,20
46993878,June,11,2013,20,04,07
38699986,January,25,2013,21,37,09
63318675,October,12,2012,16,09,16
90445133,November,8,2013,23,19,49
41847189,January,16,2013,22,08,16
55673787,October,13,2011,11,10,42
94806465,November,23,2010,20,00,42
46644225,October,2,2013,07,07,49
54219936,January,30,2012,00,00,17
76586172,April,25,2012,20,47,10
6746644,October,24,2012,10,33,16
98471969,October,8,2013,04,00,01
90081966,February,7,2013,13,41,50
67083197,April,28,2011,10,31,31
22632315,September,19,2011,22,10,41
68276007,October,15,2012,11,01,01
72079902,May,13,2011,13,37,15
74965417,April,16,2013,23,05,32
54536605,May,23,2012,20,24,12
55517213,January,20,2012,00,49,12
19106737,September,21,2010,23,48,01
66048904,April,7,2011,21,28,13
11913763,April,10,2012,19,47,18
95025178,October,4,2010,19,45,58
64455887,January,10,2012,12,01,01
284582,August,8,2012,21,38,36
40122607,October,7,2010,20,15,24
34154343,January,24,2012,16,42,38
21095568,June,5,2013,17,00,54
72923762,October,8,2013,16,08,14
78163590,March,8,2013,16,10,29
29025397,August,22,2013,18,51,24
91696,October,29,2010,21,10,39
49590809,April,26,2010,11,01,34
70653503,December,1,2010,21,19,31
69428690,October,22,2013,21,16,59
25739255,July,12,2012,06,34,43
23220685,August,31,2012,21,06,53
12713553,March,9,2011,21,58,59
50883085,June,19,2012,20,34,48
73732031,April,22,2013,20,57,43
86153277,April,10,2012,14,52,01
28866435,June,24,2011,21,05,58
80696502,June,1,2011,22,31,18
88462433,December,13,2012,05,01,00
8760256,September,18,2013,09,58,35
70961,October,8,2013,13,00,00
38323418,December,4,2012,21,36,22
55767332,September,30,2010,07,23,40
66913761,February,22,2012,23,30,34
86717902,October,24,2012,09,40,16
24773335,September,9,2013,17,33,08
25897528,July,22,2011,20,15,01
14370405,June,28,2013,16,26,28
21477475,August,23,2012,21,01,50
73831939,August,19,2011,20,09,43
4843504,September,28,2011,04,01,00
71389338,August,14,2012,22,31,45
63137607,October,19,2012,21,12,09
98833312,May,13,2013,04,11,33
91893641,July,10,2013,20,08,23
12144499,November,25,2013,18,18,51
13259804,September,29,2011,20,58,41
36919420,July,16,2011,04,01,00
80717444,September,19,2012,17,02,21
23603055,December,28,2010,05,00,01
76480330,May,31,2011,06,54,48
90891397,July,23,2013,04,16,52
19027574,July,1,2013,22,57,43
94930660,June,6,2012,22,00,29
91969840,July,5,2011,20,12,50
74301132,December,9,2010,11,53,29
73991146,February,25,2011,23,46,26
29668792,October,22,2012,16,00,01
38605055,May,10,2011,23,16,25
29740196,May,16,2012,11,15,00
41151415,December,12,2011,23,48,23
59744430,March,14,2012,05,42,47
16217068,July,29,2013,04,01,00
78751954,January,8,2012,23,01,00
32898196,September,8,2011,21,00,01
70026763,June,1,2011,11,01,01
72133767,June,6,2012,16,01,28
82239796,November,7,2012,21,03,13
43992177,August,15,2013,22,10,13
76423731,July,2,2012,18,01,34
30047195,July,21,2010,22,56,53
77636100,December,10,2012,21,37,52
44923575,February,10,2011,05,00,20
179265,July,13,2013,01,06,12
3139380,April,5,2012,22,36,30
57977206,November,29,2011,09,06,07
70747052,May,16,2011,20,56,34
86574811,August,18,2011,13,08,56
17719514,May,25,2012,11,01,01
89245825,July,8,2010,17,45,19
5041008,May,28,2013,12,29,38
23552926,May,24,2012,16,37,18
2250764,October,22,2013,08,43,30
99277090,January,10,2012,21,59,44
33908677,April,14,2011,06,54,53
21210717,October,3,2011,18,42,50
11048584,July,13,2011,20,00,00
58682802,August,23,2011,20,37,58
41274219,November,18,2013,16,52,20
14735984,August,16,2013,04,01,00
19949784,January,13,2012,05,00,01
76894733,September,24,2013,20,01,07
38604422,August,21,2013,11,25,50
44970522,November,21,2012,05,01,01
66173958,October,10,2011,20,09,16
52444917,May,17,2012,20,42,34
18083338,April,24,2012,14,19,35
79807409,June,19,2012,04,59,43
26976255,March,9,2012,13,01,00
85487459,October,7,2013,20,09,02
11600486,April,6,2011,11,01,22
39253040,June,24,2013,22,40,15
6768115,September,27,2010,10,34,08
53334993,January,11,2012,23,33,17
2447437,January,20,2011,05,00,00
21863174,October,29,2013,16,58,48
54817129,April,11,2012,11,08,12
32780628,April,18,2012,20,00,00
36844565,June,7,2013,22,22,20
59006391,February,2,2011,21,31,27
54302231,May,23,2013,20,28,00
25311836,June,17,2011,20,08,21
71460089,August,15,2013,10,24,54
49999768,November,1,2012,21,04,57
73670081,September,29,2011,10,09,25
53522041,May,7,2013,20,56,36
58778541,November,18,2010,08,09,08
75373151,December,21,2012,19,54,41
83386558,October,30,2013,16,41,26
71033812,November,12,2013,12,30,00
81115993,September,19,2012,08,07,26
3378732,June,16,2010,16,08,13
4650877,December,16,2011,12,01,01
1017788,May,8,2013,12,51,19
23328526,February,26,2013,05,01,01
10067728,September,21,2010,08,12,55
10769770,May,18,2012,22,33,21
64136484,October,21,2010,18,12,20
2339657,January,20,2012,15,34,23
63998234,March,18,2013,13,35,45
13129535,May,18,2011,19,19,18
54690987,October,4,2013,05,06,42
38906412,August,24,2012,10,45,11
13604687,September,20,2011,00,01,00
99772264,December,28,2012,19,57,59
73110075,May,31,2011,12,12,51
50961605,October,9,2012,14,45,05
33684831,April,29,2013,04,00,01
15612601,August,10,2011,13,31,03
74885141,January,16,2012,17,15,24
46711053,September,23,2011,09,04,59
11123452,February,16,2012,16,57,56
67379554,October,11,2011,22,57,19
27893872,April,17,2013,11,06,14
59531301,November,15,2010,21,20,06
44543043,February,15,2012,22,30,00
67802419,March,26,2012,22,17,49
95386596,October,19,2010,22,06,29
92388029,February,27,2012,18,01,07
50930882,June,7,2012,03,04,02
43882963,August,12,2011,04,31,57
28308385,August,23,2013,18,14,33
76949654,June,28,2012,11,01,01
96658610,September,7,2011,09,29,19
54568386,June,27,2012,04,01,00
95123686,July,3,2012,14,24,21
85403027,January,10,2013,00,32,03
22153619,January,7,2013,18,08,33
94741009,March,22,2013,03,01,40
81446923,June,24,2013,17,34,17
23828156,January,30,2013,21,57,04
95729142,March,5,2012,21,43,18
53979727,March,1,2012,13,05,08
73655743,October,28,2010,20,10,09
4180104,March,14,2013,19,08,40
6403010,March,9,2011,05,01,01
20442679,April,24,2012,06,56,19
11515091,September,6,2013,20,12,25
62091534,May,31,2013,21,12,37
29724706,June,19,2012,02,23,01
33167438,March,1,2013,21,20,05
36992737,September,29,2011,00,00,00
9068069,August,13,2013,07,33,51
35453423,March,7,2013,05,01,00
17869782,May,16,2011,21,25,45
63508021,May,29,2013,13,27,30
90084228,July,7,2011,11,01,01
85794734,September,12,2013,13,13,02
63916938,August,19,2011,20,43,03
2974124,May,26,2011,04,39,44
81306969,March,15,2012,19,07,07
21595264,January,5,2012,15,15,40
60277927,April,27,2010,15,45,31
63748527,February,11,2011,10,18,05
56108508,April,22,2012,22,24,40
99801899,January,5,2012,12,00,01
22595613,February,24,2011,16,22,08
40449587,October,17,2012,20,00,00
30667792,July,4,2012,04,01,00
9152256,May,23,2012,00,00,00
57692100,December,14,2011,01,56,54
66410583,September,5,2013,04,00,09
84883216,August,11,2012,04,01,01
97070600,April,23,2012,07,10,29
53293610,January,11,2013,11,42,18
39284521,February,5,2013,22,46,55
43130441,July,22,2011,07,53,36
18820282,May,25,2012,12,38,34
5157137,December,11,2012,21,08,39
71405083,October,1,2010,01,22,17
21688941,May,10,2013,12,12,15
86920057,October,13,2010,08,27,27
52741915,November,1,2012,18,00,29
9018710,January,6,2012,21,13,11
92265788,December,16,2010,05,01,00
62040812,September,5,2013,08,38,43
28960176,June,26,2013,20,32,15
86424006,August,31,2012,07,30,04
16848523,December,10,2010,01,14,51
48424841,October,13,2011,08,06,14
61632249,February,28,2008,17,59,54
1500239,December,6,2010,05,01,00
82605347,July,22,2011,07,22,10
17073001,August,11,2011,04,00,35
19104579,July,23,2010,00,24,19
18176951,August,16,2011,04,01,01
92262724,October,24,2012,20,33,34
76999723,May,3,2012,04,00,03
45009864,July,15,2010,22,46,48
63460391,October,23,2013,04,01,00
99949151,March,8,2012,14,30,56
15883507,September,20,2012,16,38,32
74235821,July,25,2013,22,01,36
70540777,September,5,2012,16,15,35
13621503,October,10,2013,13,46,47
74644589,April,1,2011,22,46,28
49594570,October,25,2012,04,18,50
15732047,November,1,2010,21,20,03
57094547,July,22,2011,10,18,32
34000909,January,4,2013,15,29,14
67155575,June,9,2011,18,11,10
68516369,April,19,2012,00,00,15
27378720,April,9,2012,20,52,17
10162539,April,25,2013,11,00,00
64115665,May,7,2012,21,33,09
36525811,June,9,2011,11,28,47
39531428,July,15,2010,19,13,54
99958548,May,30,2011,06,00,45
58151621,June,8,2011,16,54,53
17517726,June,25,2012,16,11,00
63839371,July,20,2010,16,09,26
58085024,May,13,2011,20,15,54
30728303,January,10,2013,16,20,59
33957212,October,22,2010,15,05,06
5813160,November,29,2012,18,42,03
73544809,April,3,2012,12,22,27
38030271,April,20,2012,21,26,36
99997194,August,29,2012,14,40,49
30541285,April,24,2013,02,31,26
52000906,July,16,2012,20,23,33
28829357,January,23,2012,00,00,47
62370147,February,7,2013,13,31,28
38591038,February,22,2012,14,55,40
69076564,December,6,2012,17,09,48
96193881,February,6,2012,18,34,04
43880151,October,30,2012,16,20,00
42310464,July,22,2013,17,11,45
92521715,May,23,2012,11,00,13
19003442,September,6,2013,16,56,59
58761661,September,2,2011,11,01,01
30273990,March,6,2012,23,58,07
66389571,September,13,2012,10,28,39
29601057,July,22,2011,11,01,01
86333021,July,23,2010,04,58,30
45818392,July,8,2010,22,06,41
4685317,October,2,2013,12,57,05
1824485,September,8,2013,04,44,58
13901845,May,30,2013,16,49,23
37632337,August,7,2012,18,11,13
76796710,October,20,2011,04,10,09
68533471,June,8,2012,12,05,33
34142871,January,24,2012,21,42,39
35975136,August,16,2013,17,27,35
61647634,May,2,2012,19,33,38
66000605,October,20,2010,21,31,17
75249632,June,5,2012,04,00,49
28119198,November,2,2010,16,39,08
70832894,May,4,2012,04,42,33
75188126,July,26,2011,22,12,53
62228752,September,3,2013,17,34,51
48786440,October,13,2010,20,38,56
23884793,May,18,2011,20,25,10
94169043,November,24,2010,00,34,13
47777256,March,21,2013,20,14,35
875313,October,29,2010,18,14,16
35650176,July,7,2010,17,44,23
15262002,May,14,2013,19,11,34
18884274,October,26,2010,20,43,31
77876847,February,10,2011,07,16,34
23324487,February,15,2012,19,49,09
20345751,September,9,2013,22,38,10
41119791,July,25,2010,15,00,57
9272829,August,28,2013,04,01,00
55787287,May,17,2011,16,58,02
4398569,April,22,2012,14,30,47
99861063,March,9,2011,09,48,35
70311637,January,10,2013,03,16,29
77758047,September,13,2011,12,46,16
51606214,March,30,2011,21,02,10
49695837,October,6,2011,14,43,40
48290118,May,16,2011,12,04,36
54321093,February,23,2012,09,50,40
66766208,February,7,2012,23,17,24
37150779,July,31,2013,22,00,01
36918325,December,5,2012,14,34,45
6496332,May,17,2011,23,07,52
5252172,June,25,2012,15,47,00
20699029,March,23,2012,22,18,51
30800421,January,27,2013,16,20,36
89724704,September,4,2013,23,00,01
56467131,July,17,2013,08,17,31
9982479,March,8,2013,01,55,38
53027174,January,31,2012,05,01,00
89848384,April,11,2012,15,45,41
70995109,January,11,2013,08,18,19
64686806,March,7,2011,21,09,02
20401763,February,1,2012,21,22,13
99443023,January,23,2013,17,23,51
67794196,June,7,2012,11,01,01
55852336,February,16,2012,21,26,01
12492547,October,17,2012,18,05,18
3430218,August,2,2013,16,51,09
85916590,June,21,2010,20,14,00
38082072,July,27,2012,20,26,41
18645626,April,20,2011,19,06,42
36657148,August,17,2012,04,01,00
98440069,July,20,2012,17,09,30
85504645,April,20,2011,20,51,30
76057062,November,11,2010,19,50,04
64600714,July,28,2010,04,01,00
27387006,November,16,2012,23,08,28
34333372,July,18,2011,10,57,25
83140336,October,7,2013,07,06,34
51471856,July,2,2010,02,52,35
55077374,December,9,2011,23,10,04
39614949,September,21,2012,13,56,34
67903347,May,3,2013,20,49,44
5576466,December,28,2011,05,01,00
17009929,March,25,2013,11,00,00
81663914,July,8,2010,09,09,24
